Username,ID,Date,RT,Fails
J00715174_AAM,xvvkvr397e,2023-04-12T17:49:15+00:00,6631,0
j00689989,yc8hivp1rq,2023-04-12T18:26:17+00:00,8887,0
J00698515_PBD,hiktl50339,2023-04-12T19:49:44+00:00,17785,0
J00735027_mm,f0trg429md,2023-04-13T00:47:13+00:00,12445,0
jw2222jw,lq5rngvo23,2023-04-13T02:27:55+00:00,9074,0
J00709111,yz6jdpania,2023-04-13T03:10:10+00:00,17363,0
J00666923_SLP,x8rtmpr1s4,2023-04-13T13:54:17+00:00,10367,0
J00690100ERF,in5ilzl9yv,2023-04-13T14:13:00+00:00,23498,0
J00709910_KAA,ewt2ckdm1y,2023-04-13T20:07:36+00:00,25440,0
J00722470_kmd,l3xylz5znh,2023-04-13T20:43:59+00:00,16310,0
J00718924_rf,i1rc7l4mfs,2023-04-13T21:09:52+00:00,25855,0
tjchappelltc,2oor4k5758,2023-04-13T21:33:24+00:00,17819,1
J00718078_JNZ,930pzyygya,2023-04-14T00:34:12+00:00,16258,0
J00711549_gch,whmgg267m0,2023-04-14T16:29:32+00:00,11257,0
J00715275,7dcyymw9h7,2023-04-14T23:57:43+00:00,26435,0
J00709924_sahc,0jdqfkgyij,2023-04-16T03:54:24+00:00,13139,0
J00697137_bch,43qdio4tlu,2023-04-16T16:37:44+00:00,16252,0
j00699336js,2p1d9ki1ki,2023-04-16T18:32:12+00:00,11131,0
J00705385_CXS,qbspf97mpk,2023-04-16T20:10:53+00:00,10952,0
J00726843_knf,on61h9uwcc,2023-04-16T21:14:45+00:00,31311,0
J00717981jll,r7ffxketw0,2023-04-17T17:39:32+00:00,14918,0
J00717981,4snz4oi8er,2023-04-17T21:10:40+00:00,6712,0
J00686027SW,y5gesdst15,2023-04-17T21:23:01+00:00,20825,0
J00714173_end,3s51d4n9yp,2023-04-18T00:16:15+00:00,10576,0
J00710763,8y04quwb2c,2023-04-18T01:55:41+00:00,12772,0
J00716201_tds,3ekafe9pzz,2023-04-18T15:33:53+00:00,11828,0
J00708361_RMC,0w5cm1ds0p,2023-04-18T18:36:21+00:00,13734,0
J00690100_erf,veobq0rx9k,2023-04-19T02:58:25+00:00,18350,0
J00095559_amp,053qfuv3eg,2023-04-19T13:46:23+00:00,39741,0
j00709988TR,uxjk99int7,2023-04-19T15:30:04+00:00,7849,0
J00686058,adzsrbkcxf,2023-04-19T17:44:12+00:00,34597,0
J00687233,vc0g6ohmvj,2023-04-19T20:16:59+00:00,6262,0
J00688902MRB,0fdyudht5u,2023-04-20T03:52:47+00:00,4169,0
j00704581apa,ld6wfh56rs,2023-04-20T04:51:25+00:00,9210,0
J00654506_erh,nu97aeric1,2023-04-20T14:01:15+00:00,18027,0
J00703746,r2v0nnszt2,2023-04-21T14:38:28+00:00,20780,0
J00669131_ct,dxzmhfuzw8,2023-04-21T18:24:24+00:00,6785,0
J00723714_OJG,vwdpoeefjp,2023-04-21T21:05:46+00:00,22047,0
J00709783_ncb,5skz1d9vvc,2023-04-22T17:30:11+00:00,8433,0
J00709783_nbc,1fw6ehjmx9,2023-04-22T17:49:13+00:00,7719,0
J00725425_EH,eal7xlcg2d,2023-04-23T05:22:21+00:00,9073,0
J00725425_EHH,i69wzybhbx,2023-04-23T06:14:28+00:00,10160,0
j00723386jl,3085icclgs,2023-04-23T22:19:27+00:00,6760,0
J00710380_BGB,c0of5snum9,2023-04-23T23:29:55+00:00,16876,0
J00723386J_JL,ihfjfmavrr,2023-04-24T02:43:51+00:00,10073,0
j00713887_erl,6x80fs666t,2023-04-24T14:54:26+00:00,7653,0
J00727862acm,1tpg5rbiqe,2023-04-24T15:04:17+00:00,10481,0
J00722177_adr,5wq3h61q8c,2023-04-24T15:36:00+00:00,13207,0
J00716189_dl,9x8t8d0i51,2023-04-24T16:17:29+00:00,10827,0
J00715804AMW,oltkk3t64h,2023-04-24T21:22:52+00:00,17268,0
